,Value
2016-03-18,767523.5232974942
2016-03-21,776090.6764843819
2016-03-22,780352.3022801684
2016-03-23,783342.7915628316
2016-03-28,769478.6494050762
2016-03-29,769110.8595510222
2016-03-30,782336.9099786401
2016-03-31,782272.9061675449
2016-04-01,778008.7741585438
2016-04-04,782355.6140034673
2016-04-05,765797.8418445283
2016-04-06,774122.3446879986
2016-04-07,769450.4428754803
2016-04-08,770881.7793568652
2016-04-11,780542.501782628
2016-04-12,780623.87755466
2016-04-13,795113.7894309935
2016-04-18,801756.8968894572
2016-04-20,807898.0202344998
2016-04-21,807637.2728322778
2016-04-22,807352.1234124652
2016-04-25,804768.8763307229
2016-04-26,813140.6166849018
2016-04-27,811668.9183017669
2016-04-28,802543.274438296
2016-04-29,803784.1902704902
2016-05-02,800779.7482222882
2016-05-03,796758.1480832066
2016-05-04,788706.0012452453
2016-05-05,787820.9546576509
2016-05-06,787476.0032447827
2016-05-09,796617.5954004037
2016-05-10,792108.76953251
2016-05-11,788949.024115486
2016-05-12,795347.2926159784
2016-05-13,781965.3160377983
2016-05-16,784358.0243325956
2016-05-17,785705.2418558213
2016-05-18,786136.3926048947
2016-05-19,775218.1742662323
2016-05-20,768127.1151952068
2016-05-23,765204.369015068
2016-05-24,766617.8106752685
2016-05-25,779741.8515480607
2016-05-26,793231.9886865008
2016-05-27,803836.0483363193
2016-05-30,805988.9562871483
2016-05-31,804551.3990679872
2016-06-01,805180.752271101
2016-06-02,811567.8152964851
2016-06-03,810278.7048132886
2016-06-06,809642.2396100827
2016-06-07,815237.2156079987
2016-06-08,820517.273532435
2016-06-09,820501.8735420364
2016-06-10,814409.5751014806
2016-06-13,803308.5550807541
2016-06-14,803022.5093673872
2016-06-15,816197.9327409704
2016-06-16,810005.4554498947
2016-06-17,810033.9529945618
2016-06-20,818371.9390754182
2016-06-21,815380.5300980237
2016-06-22,814505.9651528033
2016-06-23,820449.0911217794
2016-06-24,798542.6010630324
2016-06-27,800768.4254742233
2016-06-28,807583.6550391592
2016-06-29,813828.7917544281
2016-06-30,823798.0744925592
2016-07-01,826650.7760331577
2016-07-04,832434.0296838111
2016-07-05,829864.9583738571
2016-07-07,827555.2463653231
2016-07-08,825676.5859859332
2016-07-11,840472.6953191977
2016-07-12,846794.5849303592
2016-07-13,844419.6081003947
2016-07-14,853053.8391471304
2016-07-15,858007.1455179375
2016-07-18,851231.0901698304
2016-07-19,855018.8235891027
2016-07-20,859928.4559912657
2016-07-21,853225.6861233336
2016-07-22,856009.2950836269
2016-07-25,865783.2916784359
2016-07-26,863333.014697108
2016-07-27,869554.7100621598
2016-07-28,869639.0243296595
2016-07-29,867722.9579759592
2016-08-01,868427.7730439685
2016-08-02,864662.6182093308
2016-08-03,857929.191319581
2016-08-04,859651.7414081485
2016-08-05,876057.2074303849
2016-08-08,881017.3423246226
2016-08-09,878285.4616541276
2016-08-10,864920.1543777685
2016-08-11,861083.3534674522
2016-08-16,874229.0315199102
2016-08-17,874874.7754039478
2016-08-18,879336.5445422946
2016-08-19,882852.947180407
2016-08-22,874535.1468144705
2016-08-23,868877.9592154662
2016-08-24,870056.0444847482
2016-08-25,864438.6634106411
2016-08-26,864345.3853244273
2016-08-29,866929.0770415729
2016-08-30,876193.2878735036
2016-08-31,877332.3376708211
2016-09-01,876443.3804906271
2016-09-02,880622.9178861663
2016-09-06,897927.1170622902
2016-09-07,894817.8395730627
2016-09-08,903999.2335908049
2016-09-09,891270.3506973824
2016-09-12,866492.7532298672
2016-09-14,870897.7117862575
2016-09-15,870446.8990143794
2016-09-16,870042.2344148211
2016-09-19,875897.380072617
2016-09-20,875791.0218058658
2016-09-21,874896.8557224245
2016-09-22,885543.0612066066
2016-09-23,882109.9885245456
2016-09-26,875551.7076416755
2016-09-27,874083.4917387331
2016-09-28,875307.6137881227
2016-09-29,856225.4814592524
2016-09-30,862766.1891089743
2016-10-03,863390.4648776347
2016-10-04,868974.5627855993
2016-10-05,870668.8789852523
2016-10-06,865816.7175150188
2016-10-07,864758.4616831632
2016-10-10,869633.0057968952
2016-10-13,859277.9363398434
2016-10-14,861117.4790784916
2016-10-17,866762.9173852411
2016-10-18,869662.4460766201
2016-10-19,866953.0751637007
2016-10-20,871941.9221448516
2016-10-21,870276.8281880263
