date,portfolio_value,cash
2017-03-15,1101988.3681797013,165298.2552269552
2017-03-16,1115095.585638119,167264.33784571782
2017-03-17,1110598.9887482277,166589.84831223416
2017-03-20,1107172.4308385074,166075.8646257761
2017-03-21,1103359.4233482825,165503.91350224236
2017-03-22,1087972.9133082635,163195.93699623953
2017-03-23,1097136.4848691374,164570.47273037062
2017-03-24,1099849.7087942038,164977.45631913058
2017-03-27,1086627.855408065,162994.17831120975
2017-03-28,1092368.815923049,163855.32238845737
2017-03-29,1096012.7879561963,164401.91819342945
2017-03-30,1100755.6892137714,165113.3533820657
2017-03-31,1109850.0197066327,166477.5029559949
2017-04-03,1117855.846226456,167678.37693396842
2017-04-05,1130636.3934356873,169595.4590153531
2017-04-06,1131562.0141632347,169734.3021244852
2017-04-07,1129080.635254578,169362.09528818668
2017-04-10,1132128.5557975231,169819.28336962845
2017-04-11,1134917.739771589,170237.66096573832
2017-04-12,1125038.9813203977,168755.84719805964
2017-04-13,1125962.802040442,168894.42030606628
2017-04-17,1130406.2529578654,169560.9379436798
2017-04-18,1143438.268491065,171515.74027365973
2017-04-19,1142599.987899613,171389.99818494197
2017-04-20,1147518.2244914873,172127.7336737231
2017-04-21,1148150.999310312,172222.64989654682
2017-04-24,1164372.129869403,174655.81948041046
2017-04-25,1174884.4730047896,176232.67095071843
2017-04-26,1154535.608244823,173180.34123672344
2017-04-27,1150825.3606885213,172623.80410327818
2017-04-28,1143456.388675803,171518.45830137047
2017-05-02,1143354.964479976,171503.24467199642
2017-05-03,1143841.7832236711,171576.26748355068
2017-05-04,1149301.471281141,172395.22069217116
2017-05-05,1145275.0965858533,171791.26448787798
2017-05-08,1148014.0898021166,172202.11347031748
2017-05-09,1151001.556369578,172650.23345543668
2017-05-10,1165870.822829904,174880.6234244856
2017-05-11,1165112.0184739565,174766.80277109347
2017-05-12,1163927.1730169964,174589.07595254944
2017-05-15,1167375.926079227,175106.38891188402
2017-05-16,1174173.6768498817,176126.05152748225
2017-05-17,1175907.5225487037,176386.12838230556
2017-05-18,1157095.2616878247,173564.28925317372
2017-05-19,1159469.28540567,173920.3928108505
2017-05-22,1155192.372492055,173278.85587380824
2017-05-23,1146421.7828986635,171963.26743479952
2017-05-24,1140205.0751779634,171030.7612766945
2017-05-25,1152938.0828007015,172940.7124201052
2017-05-26,1160397.133433331,174059.57001499966
2017-05-29,1156095.3028412643,173414.29542618964
2017-05-30,1155709.1218901789,173356.36828352683
2017-05-31,1160055.8578885046,174008.3786832757
2017-06-01,1161139.761663414,174170.9642495121
2017-06-02,1158208.6748170755,173731.3012225613
2017-06-05,1164822.165869421,174723.32488041316
2017-06-06,1161248.5968898996,174187.28953348493
2017-06-07,1168974.1744773877,175346.12617160814
2017-06-08,1162270.1988660127,174340.5298299019
2017-06-09,1168895.854877447,175334.37823161704
2017-06-12,1162080.5322371926,174312.0798355789
2017-06-13,1162431.8106647525,174364.77159971287
2017-06-14,1163231.6206489552,174484.74309734328
2017-06-15,1158034.657840832,173705.19867612477
2017-06-16,1155212.9148323766,173281.9372248565
2017-06-19,1159942.9931077752,173991.44896616627
2017-06-20,1159706.4797219206,173955.97195828808
2017-06-21,1161664.633310066,174249.6949965099
2017-06-22,1159520.4393704552,173928.06590556828
2017-06-23,1150108.2967192628,172516.2445078894
2017-06-27,1146249.552330213,171937.43284953194
2017-06-28,1148542.650824023,172281.39762360344
2017-06-29,1154872.4345000056,173230.86517500083
2017-06-30,1156273.0156878352,173440.95235317526
2017-07-03,1166199.648884378,174929.94733265668
2017-07-04,1165274.186090687,174791.12791360306
2017-07-05,1172113.4418526173,175817.0162778926
2017-07-06,1175510.8423111923,176326.62634667885
2017-07-07,1176246.22422271,176436.93363340647
2017-07-10,1186192.5787906542,177928.8868185981
2017-07-11,1182276.830891023,177341.52463365343
2017-07-12,1195107.1933000258,179266.07899500386
2017-07-13,1201636.040448906,180245.4060673359
2017-07-14,1201823.29839585,180273.4947593775
2017-07-17,1206986.3268764438,181047.94903146656
2017-07-18,1204148.336012625,180622.25040189372
2017-07-19,1212774.4611480143,181916.16917220215
2017-07-20,1207119.8997956058,181067.98496934088
2017-07-21,1212170.2785567413,181825.5417835112
2017-07-24,1214803.1020605962,182220.46530908943
2017-07-25,1214551.5596339311,182182.73394508965
2017-07-26,1227370.6783673095,184105.60175509643
2017-07-27,1217787.3932209325,182668.10898313986
2017-07-28,1209987.7157912843,181498.15736869266
2017-07-31,1222881.6162214065,183432.24243321098
2017-08-01,1228515.867247225,184277.38008708376
2017-08-02,1231003.1920549143,184650.47880823715
2017-08-03,1226137.2603533035,183920.58905299552
2017-08-04,1245145.6796831277,186771.85195246915
2017-08-07,1251001.8317584998,187650.27476377497
2017-08-08,1242815.576184013,186422.33642760193
2017-08-09,1222951.222122551,183442.68331838262
2017-08-10,1207196.042055916,181079.4063083874
2017-08-11,1192841.029696914,178926.15445453709
2017-08-14,1198935.3108570725,179840.29662856087
2017-08-16,1208747.4762108112,181312.12143162166
2017-08-17,1201661.2166903696,180249.18250355544
2017-08-18,1202407.6597706345,180361.14896559517
2017-08-21,1192119.3437263411,178817.90155895115
2017-08-22,1191957.2848131745,178793.59272197617
2017-08-23,1194490.978014136,179173.6467021204
2017-08-24,1198506.8250387388,179776.0237558108
2017-08-28,1202657.8391523887,180398.6758728583
2017-08-29,1189627.7315513634,178444.1597327045
2017-08-30,1189485.3172051052,178422.79758076576
2017-08-31,1193380.6027503572,179007.09041255357
2017-09-01,1198541.6428544454,179781.2464281668
2017-09-04,1191703.888394971,178755.58325924564
2017-09-05,1201221.8260958318,180183.27391437476
2017-09-06,1202856.321739107,180428.44826086602
2017-09-07,1200439.132204955,180065.86983074324
2017-09-08,1197964.477191918,179694.6715787877
2017-09-11,1205697.656538817,180854.64848082257
2017-09-12,1225751.0291672626,183862.6543750894
2017-09-13,1213163.9800743477,181974.59701115216
2017-09-14,1213539.019943338,182030.85299150067
2017-09-15,1213110.7098610965,181966.60647916447
2017-09-18,1218397.9349513485,182759.69024270226
2017-09-19,1216928.708693785,182539.30630406772
2017-09-20,1211461.776234131,181719.26643511964
2017-09-21,1206960.1627128406,181044.0244069261
2017-09-22,1179861.5526765909,176979.23290148863
2017-09-25,1165852.764783306,174877.9147174959
2017-09-26,1167871.1609420895,175180.67414131342
2017-09-27,1171900.7468361612,175785.11202542417
2017-09-28,1177373.0994474776,176605.96491712163
2017-09-29,1179106.797907626,176866.0196861439
2017-10-03,1180198.2658664857,177029.73987997285
2017-10-04,1181321.5833015805,177198.23749523706
2017-10-05,1182021.3065878155,177303.19598817232
2017-10-06,1182101.6293551617,177315.24440327424
2017-10-09,1185452.678079914,177817.9017119871
2017-10-10,1188828.197321099,178324.22959816485
2017-10-11,1183798.7106545358,177569.80659818035
2017-10-12,1196868.8813816437,179530.33220724654
2017-10-13,1204338.6074624506,180650.79111936758
2017-10-16,1218614.438821574,182792.16582323608
2017-10-17,1225414.620139535,183812.19302093025
2017-10-18,1217992.2533834456,182698.83800751684
2017-10-19,1210617.527458196,181592.6291187294
2017-10-23,1226888.4494330965,184033.26741496447
2017-10-24,1231141.221380895,184671.18320713425
2017-10-25,1242319.5870709626,186347.9380606444
2017-10-26,1252163.7191358518,187824.55787037776
2017-10-27,1247150.1884508473,187072.5282676271
2017-10-30,1254686.142598904,188202.9213898356
2017-10-31,1249779.3900021145,187466.90850031716
2017-11-01,1263677.736019548,189551.6604029322
2017-11-02,1266215.1187680364,189932.26781520544
2017-11-03,1273706.1092459543,191055.91638689314
2017-11-06,1286975.6932125152,193046.35398187727
2017-11-07,1260670.6146198062,189100.59219297091
2017-11-08,1261062.775916484,189159.4163874726
2017-11-09,1273337.0514886186,191000.5577232928
2017-11-10,1284641.237991372,192696.18569870578
2017-11-13,1270106.4425170333,190515.96637755499
2017-11-14,1270623.1102193869,190593.46653290803
2017-11-15,1252529.6940315843,187879.45410473764
2017-11-16,1253225.5296167792,187983.82944251687
2017-11-17,1268779.2521584174,190316.8878237626
2017-11-20,1270777.939404908,190616.69091073622
2017-11-21,1277299.8022606275,191594.9703390941
2017-11-22,1282401.6084547185,192360.24126820776
2017-11-23,1276937.8487564812,191540.67731347217
2017-11-24,1282332.179756489,192349.82696347332
2017-11-27,1282964.9825137083,192444.74737705625
2017-11-28,1273042.3434925328,190956.35152387992
2017-11-29,1273315.0116108602,190997.25174162904
2017-11-30,1261134.7532571752,189170.21298857627
2017-12-01,1246397.2966265562,186959.59449398343
2017-12-04,1248096.749922138,187214.51248832067
2017-12-05,1251219.0854222055,187682.8628133308
2017-12-06,1253902.3033286391,188085.34549929586
2017-12-07,1260978.226007491,189146.73390112363
2017-12-08,1263325.3914189476,189498.80871284215
2017-12-11,1273794.77545976,191069.216318964
2017-12-12,1263807.9754335934,189571.196315039
2017-12-13,1253863.5634341857,188079.53451512786
2017-12-14,1254339.004084438,188150.8506126657
2017-12-15,1266804.272422569,190020.64086338537
2017-12-18,1281723.738416121,192258.56076241817
2017-12-19,1299794.4132886948,194969.1619933042
2017-12-20,1296448.9975223225,194467.34962834837
2017-12-21,1294734.4915154902,194210.17372732353
2017-12-22,1298693.1303710856,194803.96955566283
2017-12-26,1303909.5869404096,195586.43804106142
2017-12-27,1300553.8349621226,195083.07524431837
2017-12-28,1299848.587780122,194977.2881670183
2017-12-29,1302270.562275415,195340.58434131226
2018-01-02,1284638.5989728677,192695.78984593015
2018-01-03,1297114.299839028,194567.14497585417
2018-01-04,1316098.5121195707,197414.7768179356
2018-01-05,1330358.5550226006,199553.78325339008
2018-01-08,1337812.2748676357,200671.84123014534
2018-01-09,1337897.176909658,200684.57653644867
2018-01-10,1338191.0016860575,200728.6502529086
2018-01-11,1339010.7575973289,200851.61363959932
2018-01-12,1338837.8997538018,200825.68496307026
2018-01-15,1340556.8871812911,201083.53307719366
2018-01-16,1328046.092883775,199206.91393256624
2018-01-17,1339369.2955621092,200905.39433431637
2018-01-18,1328787.4906457276,199318.12359685914
2018-01-19,1337059.8612259708,200558.9791838956
2018-01-22,1342913.625911707,201437.04388675606
2018-01-23,1357135.119558413,203570.26793376196
2018-01-24,1350119.03460466,202517.855190699
2018-01-25,1356575.7607111342,203486.3641066701
2018-01-29,1363645.8893739542,204546.8834060931
2018-01-30,1358125.1640042097,203718.77460063144
2018-01-31,1352149.879164618,202822.4818746927
2018-02-01,1352189.4004445863,202828.41006668794
2018-02-02,1319375.041133086,197906.2561699629
2018-02-05,1312214.6245609876,196832.19368414814
2018-02-06,1297419.0512625217,194612.85768937823
2018-02-07,1299579.6502397447,194936.9475359617
2018-02-08,1303226.2068996662,195483.93103494993
2018-02-09,1309703.4388771623,196455.51583157433
2018-02-12,1311580.92292127,196737.13843819048
2018-02-14,1318125.1358068518,197718.77037102776
2018-02-15,1320241.4832380954,198036.2224857143
2018-02-16,1322795.9311287417,198419.38966931126
2018-02-19,1323289.323583344,198493.3985375016
2018-02-20,1323228.690479124,198484.3035718686
2018-02-21,1325589.5932406983,198838.43898610474
2018-02-22,1326016.4189625753,198902.4628443863
2018-02-23,1332970.8353368228,199945.62530052342
2018-02-26,1334585.806005804,200187.87090087062
2018-02-27,1327832.9957792582,199174.94936688873
2018-02-28,1331517.932656443,199727.68989846643
2018-03-01,1332878.1996056174,199931.7299408426
2018-03-05,1335422.7304546104,200313.40956819156
2018-03-06,1347989.383124821,202198.40746872313
2018-03-07,1360184.4787251365,204027.67180877048
2018-03-08,1369474.4116047297,205421.16174070945
2018-03-09,1389334.1805143903,208400.12707715854
2018-03-12,1394608.8759700393,209191.3313955059
2018-03-13,1402218.203723454,210332.7305585181
2018-03-14,1405574.9291909218,210836.23937863827
2018-03-15,1412453.9186231855,211868.0877934778
2018-03-16,1417698.7596169133,212654.81394253697
2018-03-19,1422657.6262272152,213398.64393408227
2018-03-20,1422532.5481336382,213379.88222004572
2018-03-21,1425338.947365327,213800.84210479906
2018-03-22,1425354.3762173818,213803.15643260727
2018-03-23,1435841.7446308038,215376.26169462057
2018-03-26,1455449.209900614,218317.3814850921
2018-03-27,1462404.8578171062,219360.72867256592
2018-03-28,1466051.6144340269,219907.74216510402
2018-04-02,1467462.5048487238,220119.37572730856
2018-04-03,1472350.203113805,220852.53046707076
2018-04-04,1487411.888164787,223111.78322471806
2018-04-05,1515891.430142925,227383.71452143873
2018-04-06,1520442.1788543914,228066.32682815872
2018-04-09,1527117.4283497508,229067.6142524626
2018-04-10,1532046.1309103938,229806.91963655906
2018-04-11,1538927.359347037,230839.10390205556
2018-04-12,1529114.2385873313,229367.1357880997
2018-04-13,1531907.8318983973,229786.17478475958
2018-04-16,1539575.964422275,230936.39466334126
2018-04-17,1547717.7413948032,232157.66120922047
2018-04-18,1542416.5716294807,231362.4857444221
2018-04-19,1543300.8857335683,231495.13286003526
2018-04-20,1545088.97350747,231763.3460261205
2018-04-23,1551006.1952686622,232650.92929029933
2018-04-24,1554731.3502184418,233209.70253276627
2018-04-25,1555682.6911252155,233352.40366878232
2018-04-26,1564974.7686962157,234746.21530443235
2018-04-27,1563254.9018864408,234488.2352829661
2018-04-30,1574164.5910586326,236124.68865879488
2018-05-02,1551366.8177135538,232705.02265703306
2018-05-03,1549533.6318952283,232430.04478428423
2018-05-04,1541335.534607441,231200.33019111614
2018-05-07,1557607.6930137463,233641.15395206193
2018-05-08,1555145.6922147283,233271.85383220925
2018-05-09,1554515.7905831367,233177.3685874705
2018-05-10,1546082.3966129406,231912.35949194108
2018-05-11,1549557.3528590838,232433.60292886256
2018-05-14,1537729.1957520067,230659.379362801
2018-05-15,1542978.49002825,231446.7735042375
2018-05-16,1541594.9735158812,231239.24602738218
2018-05-17,1535654.7517964025,230348.21276946037
2018-05-18,1520106.3622508207,228015.95433762312
2018-05-21,1503358.8039157134,225503.820587357
2018-05-22,1506342.0603984522,225951.30905976784
2018-05-23,1518170.6964227732,227725.60446341598
2018-05-24,1524941.7806379455,228741.26709569182
2018-05-25,1531329.5056992634,229699.4258548895
2018-05-28,1541796.8938015157,231269.53407022735
2018-05-29,1539581.8372349597,230937.27558524394
2018-05-30,1545535.232654865,231830.28489822973
2018-05-31,1557475.4351368828,233621.31527053242
2018-06-01,1546458.046819318,231968.7070228977
2018-06-04,1537068.2394433036,230560.23591649553
2018-06-05,1527235.844910907,229085.37673663607
2018-06-06,1547241.639441796,232086.2459162694
2018-06-07,1560557.5876640256,234083.63814960382
2018-06-08,1564608.359643984,234691.25394659757
2018-06-11,1567766.8587007285,235165.02880510926
2018-06-12,1578588.646078453,236788.29691176792
2018-06-13,1587009.2412676993,238051.38619015488
2018-06-14,1578195.8760540436,236729.38140810654
2018-06-15,1578896.7499006875,236834.5124851031
2018-06-18,1575938.9276629896,236390.83914944844
2018-06-19,1561069.586373618,234160.4379560427
2018-06-20,1572512.5119840747,235876.8767976112
2018-06-21,1565311.5093109286,234796.72639663928
2018-06-22,1578641.9040753057,236796.28561129584
2018-06-25,1568035.4012322207,235205.3101848331
2018-06-26,1563183.974947814,234477.5962421721
2018-06-27,1548226.3706779308,232233.9556016896
2018-06-28,1541711.744369618,231256.76165544268
2018-06-29,1548551.1389396696,232282.67084095042
2018-07-02,1536875.7583349622,230531.36375024432
2018-07-03,1538565.334146642,230784.8001219963
2018-07-04,1547421.661211748,232113.2491817622
2018-07-05,1543455.0963344348,231518.2644501652
2018-07-06,1543902.5210320367,231585.3781548055
2018-07-09,1551864.6587795475,232779.69881693213
2018-07-10,1562094.2792905176,234314.14189357762
2018-07-11,1563519.961562285,234527.99423434274
2018-07-12,1576635.1008146456,236495.26512219684
2018-07-13,1580051.008033696,237007.6512050544
2018-07-16,1562072.3160217188,234310.84740325782
2018-07-17,1571835.8550529329,235775.3782579399
2018-07-18,1559599.9155977883,233939.98733966824
2018-07-19,1565122.0631819863,234768.30947729794
2018-07-20,1578724.878053493,236808.73170802396
2018-07-23,1597018.8579832846,239552.8286974927
2018-07-24,1609478.3968869047,241421.75953303569
2018-07-25,1614163.7410907422,242124.5611636113
2018-07-26,1615770.8863297177,242365.63294945765
2018-07-27,1620577.689935429,243086.65349031435
2018-07-30,1632829.8159278028,244924.4723891704
2018-07-31,1641902.435878729,246285.36538180933
2018-08-01,1640018.8368699572,246002.82553049357
2018-08-02,1636807.8933002402,245521.183995036
2018-08-03,1645961.3808500706,246894.20712751057
2018-08-06,1650272.2472560108,247540.8370884016
2018-08-07,1642257.078119241,246338.56171788613
2018-08-08,1656822.2924270842,248523.34386406263
2018-08-09,1658641.6214252233,248796.24321378348
2018-08-10,1649145.701707372,247371.85525610577
2018-08-13,1644847.127947862,246727.0691921793
2018-08-14,1667305.618467704,250095.84277015558
2018-08-16,1666217.25269686,249932.587904529
2018-08-17,1678352.5534379964,251752.88301569945
2018-08-20,1692311.2223772232,253846.68335658347
2018-08-21,1693724.0686916588,254058.6103037488
2018-08-23,1694087.4463636691,254113.11695455035
2018-08-24,1692696.3717956948,253904.45576935422
2018-08-27,1705458.656748462,255818.79851226928
2018-08-28,1721738.2312520845,258260.73468781266
2018-08-29,1719065.001439872,257859.75021598078
2018-08-30,1723815.734877381,258572.36023160713
2018-08-31,1724835.6850222016,258725.35275333023
2018-09-03,1703205.53831002,255480.830746503
2018-09-04,1689100.6537640784,253365.09806461175
2018-09-05,1683682.0000494565,252552.30000741847
2018-09-06,1720665.1164175705,258099.76746263556
2018-09-07,1728845.5781134672,259326.83671702008
2018-09-10,1705268.1561630918,255790.22342446377
2018-09-11,1687045.0597501877,253056.75896252814
2018-09-12,1695601.8321380164,254340.27482070244
2018-09-14,1713913.683374977,257087.05250624655
2018-09-17,1705257.1942613288,255788.5791391993
2018-09-18,1690701.1236041775,253605.16854062662
2018-09-19,1689231.7649572254,253384.7647435838
2018-09-21,1694466.5170274314,254169.9775541147
2018-09-24,1716539.4774486811,257480.92161730217
2018-09-25,1723138.658975595,258470.79884633922
2018-09-26,1728338.1608168,259250.72412252
2018-09-27,1735709.1395792526,260356.37093688786
2018-09-28,1750367.793169489,262555.1689754233
2018-10-01,1758377.2601521872,263756.5890228281
2018-10-03,1779072.358820869,266860.8538231303
2018-10-04,1814379.5787382005,272156.9368107301
2018-10-05,1863468.7648791769,279520.31473187654
2018-10-08,1868021.906145834,280203.2859218751
2018-10-09,1874224.7002315428,281133.7050347314
2018-10-10,1876031.7591265065,281404.763868976
2018-10-11,1894268.3067986828,284140.2460198024
2018-10-12,1898260.0797447064,284739.0119617059
2018-10-15,1909045.699305867,286356.85489588004
2018-10-16,1916678.2064315528,287501.7309647329
2018-10-17,1928748.5289515615,289312.2793427342
2018-10-19,1934018.7883243111,290102.8182486467
2018-10-22,1940417.5594919876,291062.6339237981
2018-10-23,1947664.8175483623,292149.72263225436
2018-10-24,1958564.9462008097,293784.74193012144
2018-10-25,1963990.80033612,294598.62005041796
2018-10-26,1969799.9301786376,295469.98952679563
2018-10-29,1976479.0062533724,296471.85093800584
2018-10-30,1989462.9319396224,298419.43979094335
2018-10-31,1996809.9267119989,299521.4890067998
2018-11-01,2003678.051217037,300551.70768255554
2018-11-02,2019126.1717859576,302868.9257678936
2018-11-05,2055757.3138213127,308363.5970731969
2018-11-06,2082877.5243331508,312431.6286499726
2018-11-07,2080208.424331324,312031.2636496986
2018-11-09,2091887.734154967,313783.16012324503
2018-11-12,2090895.0651998424,313634.25977997633
2018-11-13,2106473.6658049254,315971.0498707388
2018-11-14,2124071.0750134503,318610.66125201754
2018-11-15,2131579.350776293,319736.9026164439
2018-11-16,2152933.490889033,322940.0236333549
2018-11-19,2158482.1099265125,323772.3164889769
2018-11-20,2130817.3892079946,319622.6083811992
2018-11-21,2138482.288065824,320772.3432098736
2018-11-22,2140878.5300550456,321131.7795082568
2018-11-26,2152019.816604841,322802.97249072616
2018-11-27,2171141.892462289,325671.28386934334
2018-11-28,2162066.362145308,324309.9543217962
2018-11-29,2192713.752730816,328907.0629096224
2018-11-30,2181791.707397574,327268.7561096361
2018-12-03,2198812.72562508,329821.908843762
2018-12-04,2176297.1560669173,326444.5734100376
2018-12-05,2155157.04750122,323273.557125183
2018-12-06,2115183.711749263,317277.55676238943
2018-12-07,2116049.1811362407,317407.3771704361
2018-12-10,2128439.772192792,319265.9658289188
2018-12-11,2140333.383061227,321050.00745918404
2018-12-12,2150133.185019839,322519.9777529758
2018-12-13,2161023.1844870187,324153.4776730528
2018-12-14,2167746.9377748976,325162.0406662346
2018-12-17,2173130.634533702,325969.5951800553
2018-12-18,2184599.4747252963,327689.9212087944
2018-12-19,2201323.0166928764,330198.4525039314
2018-12-20,2197189.254435667,329578.38816535
2018-12-21,2172950.711824776,325942.6067737164
2018-12-24,2154720.449458233,323208.06741873495
2018-12-26,2169248.8372072983,325387.3255810947
2018-12-27,2167722.422051199,325158.3633076798
2018-12-28,2186190.870108334,327928.6305162501
2018-12-31,2186906.7787217028,328036.0168082554
2019-01-02,2160320.1242034133,324048.018630512
2019-01-03,2139703.041316243,320955.45619743643
2019-01-04,2143122.8232360957,321468.42348541436
2019-01-07,2151171.014951431,322675.65224271466
2019-01-08,2157713.1107643945,323656.9666146592
2019-01-09,2152657.273281608,322898.59099224117
2019-01-10,2153981.02060778,323097.15309116704
2019-01-11,2143077.486587951,321461.62298819266
2019-01-14,2137334.6589632835,320600.1988444925
2019-01-15,2137823.768274693,320673.56524120393
2019-01-16,2141247.2361697094,321187.0854254564
2019-01-17,2139720.702024879,320958.1053037318
2019-01-18,2128969.9548952268,319345.493234284
2019-01-21,2128909.641543637,319336.44623154553
2019-01-22,2119299.8768548565,317894.98152822844
2019-01-23,2109400.7633187296,316410.11449780944
2019-01-24,2108200.707322652,316230.1060983978
2019-01-25,2084330.067627366,312649.5101441049
2019-01-28,2089157.1944696584,313373.57917044876
2019-01-29,2092501.9604965176,313875.2940744776
2019-01-30,2100751.997584735,315112.79963771027
2019-01-31,2100847.41996671,315127.11299500644
2019-02-01,2109263.5163155724,316389.52744733583
2019-02-04,2107430.198832956,316114.5298249434
2019-02-05,2113501.2182425447,317025.1827363817
2019-02-06,2135673.952225704,320351.0928338556
2019-02-07,2133991.419205128,320098.7128807692
2019-02-08,2111418.332868842,316712.7499303263
2019-02-11,2085052.0847751969,312757.8127162795
2019-02-12,2090082.653739932,313512.3980609898
2019-02-14,2049449.6253764464,307417.44380646694
2019-02-15,2065053.9652502476,309758.0947875371
2019-02-18,2073535.550156856,311030.33252352837
2019-02-19,2080425.2007150224,312063.78010725335
2019-02-20,2091092.7091622376,313663.90637433564
2019-02-21,2096342.8521325963,314451.42781988945
2019-02-22,2096891.2338599192,314533.68507898785
2019-02-25,2100307.68400094,315046.152600141
2019-02-26,2095962.103754988,314394.3155632482
2019-02-27,2094071.4932148743,314110.7239822311
2019-02-28,2092078.147325029,313811.7220987543
2019-03-01,2099678.9271844183,314951.83907766273
2019-03-05,2126709.584475504,319006.4376713256
2019-03-06,2145661.8796083373,321849.2819412506
2019-03-07,2135102.4137015087,320265.3620552263
2019-03-08,2138384.7490933267,320757.712363999
2019-03-11,2171215.311048996,325682.2966573494
2019-03-12,2195857.2127058385,329378.58190587576
2019-03-13,2185068.152574487,327760.22288617305
2019-03-14,2193815.08003729,329072.2620055935
2019-03-15,2199678.683288753,329951.8024933129
2019-03-18,2210385.7015781687,331557.8552367253
2019-03-19,2224268.040312227,333640.206046834
2019-03-20,2196499.736645179,329474.9604967768
2019-03-22,2181527.722730392,327229.1584095588
2019-03-25,2170046.1468266496,325506.9220239974
2019-03-26,2201590.784649353,330238.61769740295
2019-03-27,2183374.439040311,327506.16585604666
2019-03-28,2202002.482115098,330300.3723172647
2019-04-01,2239723.159412418,335958.4739118627
2019-04-02,2230339.255858865,334550.88837882975
2019-04-03,2209240.701525593,331386.105228839
2019-04-04,2202908.687551127,330436.303132669
2019-04-05,2211094.2664566915,331664.13996850373
2019-04-08,2198230.6162190074,329734.5924328511
2019-04-09,2212210.916130588,331831.63741958817
2019-04-10,2191618.7034341954,328742.8055151293
2019-04-11,2195640.4825408887,329346.0723811333
2019-04-12,2198675.2479672264,329801.287195084
2019-04-15,2218209.217563704,332731.38263455563
2019-04-16,2232729.854652544,334909.4781978816
2019-04-18,2228778.8874624893,334316.83311937336
2019-04-22,2203381.8487523785,330507.27731285675
2019-04-23,2194463.068961705,329169.4603442557
2019-04-24,2220185.386377478,333027.8079566217
2019-04-25,2218949.6341372384,332842.44512058573
2019-04-26,2232053.5745327086,334808.0361799063
2019-04-30,2231517.93202028,334727.689803042
2019-05-02,2220827.800811779,333124.17012176686
2019-05-03,2227747.149098086,334162.0723647129
2019-05-06,2208478.2522860384,331271.73784290574
2019-05-07,2179125.754171573,326868.86312573595
2019-05-08,2163449.918158694,324517.48772380414
2019-05-09,2175833.8683997127,326375.0802599569
2019-05-10,2199918.944045295,329987.8416067942
2019-05-13,2214616.1586812525,332192.42380218784
2019-05-14,2234469.5194890224,335170.42792335333
2019-05-15,2240094.4196658186,336014.1629498728
2019-05-16,2254267.387534013,338140.10813010193
2019-05-17,2257263.590398357,338589.5385597535
2019-05-20,2359132.019920008,353869.80298800115
2019-05-21,2327510.383649725,349126.55754745874
2019-05-22,2340963.6037842617,351144.5405676392
2019-05-23,2342343.25395685,351351.4880935275
2019-05-24,2385442.630339556,357816.3945509334
2019-05-27,2412167.7727556312,361825.16591334465
2019-05-28,2402530.874947302,360379.6312420953
2019-05-29,2374661.991081166,356199.2986621749
2019-05-30,2390868.481717946,358630.2722576919
2019-05-31,2392818.872681797,358922.8309022695
2019-06-03,2437882.56414686,365682.38462202897
2019-06-04,2419521.431856119,362928.21477841784
2019-06-06,2403918.9265448856,360587.83898173284
2019-06-07,2410131.407119972,361519.7110679958
2019-06-10,2413947.716802705,362092.1575204058
2019-06-11,2418897.2610075446,362834.5891511317
2019-06-12,2408931.4936114326,361339.72404171486
2019-06-13,2414740.251237552,362211.0376856328
2019-06-14,2393748.519790457,359062.27796856855
2019-06-17,2359491.1914424878,353923.67871637316
2019-06-18,2368931.001488281,355339.6502232421
2019-06-19,2360603.3547210647,354090.5032081597
2019-06-20,2407576.651445283,361136.49771679245
2019-06-21,2384211.4506497355,357631.7175974603
2019-06-24,2388596.3805896854,358289.4570884528
2019-06-25,2406671.6229501027,361000.7434425154
2019-06-26,2415219.118998299,362282.8678497448
2019-06-27,2423828.6832892443,363574.3024933866
2019-06-28,2419948.9915195885,362992.34872793825
2019-07-01,2418287.524735672,362743.1287103508
2019-07-02,2426545.0658489577,363981.75987734366
2019-07-03,2428811.4705943614,364321.7205891542
2019-07-04,2423736.146524592,363560.42197868874
2019-07-05,2383654.10881226,357548.116321839
2019-07-08,2319017.564954437,347852.6347431655
2019-07-09,2338001.715691008,350700.2573536512
2019-07-10,2358189.259814163,353728.3889721245
2019-07-11,2363287.476373626,354493.12145604385
2019-07-12,2368817.578561405,355322.63678421074
2019-07-15,2386682.2164223404,358002.332463351
2019-07-16,2390350.961346149,358552.64420192235
2019-07-17,2390326.0990567924,358548.91485851887
2019-07-18,2393297.7258836813,358994.6588825522
2019-07-19,2396784.498584343,359517.67478765146
2019-07-22,2395711.351039934,359356.7026559901
2019-07-23,2397437.0785922017,359615.56178883027
2019-07-24,2402776.4629370705,360416.46944056056
2019-07-25,2423470.65715372,363520.59857305797
2019-07-26,2427806.696854001,364171.00452810014
2019-07-29,2440157.872889501,366023.68093342514
2019-07-30,2455606.495255748,368340.97428836214
2019-07-31,2458041.50028792,368706.22504318797
2019-08-01,2474841.2166681797,371226.18250022695
2019-08-02,2484336.965461716,372650.5448192574
2019-08-05,2486920.200713074,373038.0301069611
2019-08-06,2492108.051879209,373816.2077818813
2019-08-07,2502776.209374619,375416.4314061929
2019-08-08,2501930.331054902,375289.54965823534
2019-08-09,2503313.727647307,375497.059147096
